datetime,service,total_rideshare_cost_mean,trip_count,trip_miles_mean,trip_time_mean,tips_mean,congestion_surcharge_mean,is_weekend_mode,temp,feelslike,precip,snow,windspeed,cloudcover,visibility,uvindex,conditions
2024-06-17 18:00:00,uber,47.764148180056,23215,4.442489338789576,1067.2807667456386,1.024942924833082,1.1533598966185656,False,79,79,0.0,0.0,17,15,9,3,2
2024-06-17 19:00:00,uber,48.010742545871565,20928,4.779363532110092,1031.996368501529,0.999533639143731,1.1444954128440368,False,78,78,0.0,0.0,2,15,9,1,2
2024-06-17 20:00:00,uber,51.564840672934196,20210,5.249975754576941,1037.982434438397,1.1017714002968826,1.20264720435428,False,78,78,0.0,0.0,10,8,9,0,2
2024-06-17 21:00:00,uber,52.475416707713514,20302,5.370325091124027,1042.711752536696,1.1035173874495123,1.2216037828785342,False,77,77,0.0,0.0,4,4,9,0,2
2024-06-17 22:00:00,uber,50.28748106562152,18881,5.3436814787352365,1031.5431915682432,0.8635617816852921,1.1503627985805835,False,77,77,0.0,0.0,12,4,9,0,2
2024-06-17 23:00:00,uber,50.27551814898696,16337,5.5327618289771685,1047.9993878925138,0.725787476280835,1.013267429760666,False,75,75,0.0,0.0,6,4,9,0,2
2024-06-18 00:00:00,uber,47.0202542999815,10814,5.428814499722582,979.0144257444052,0.7592990567782504,0.9681893841316812,False,75,75,0.0,0.0,9,4,9,0,2
2024-06-18 01:00:00,uber,46.67287303058387,6474,5.627137781896818,949.564874884152,0.7612542477602718,0.9643574297188756,False,74,74,0.0,0.0,6,4,9,0,2
2024-06-18 02:00:00,uber,45.32095296724945,4061,5.612762866289091,936.686776655996,0.6435902487072149,0.8925141590741197,False,73,73,0.0,0.0,6,4,9,0,2
2024-06-18 03:00:00,uber,49.91198177676537,3512,6.382397494305239,967.006548974943,0.8646383826879271,0.7774060364464692,False,73,73,0.0,0.0,7,4,9,0,2
2024-06-18 04:00:00,uber,59.74546922083513,4646,7.711693930262591,1055.4722341799395,1.3463732242789497,0.8189840723202755,False,72,72,0.0,0.0,5,4,9,0,2
2024-06-18 05:00:00,uber,57.12481166623071,7646,7.18434737117447,1072.7656290871043,1.2601464818205597,0.9264648182055976,False,71,71,0.0,0.0,8,4,9,0,2
2024-06-18 06:00:00,uber,53.047799926443545,13595,5.942973887458624,1127.172931224715,1.1002103714600957,0.9458808385435822,False,72,72,0.0,0.0,9,4,9,0,2
2024-06-18 07:00:00,uber,49.868133309297406,22189,4.635211591329037,1155.1055928613278,0.9883316057505972,0.8813263328676371,False,72,72,0.0,0.0,5,4,9,1,2
2024-06-18 08:00:00,uber,49.45095281175364,27634,4.167543243830065,1172.5728450459578,1.034882391257147,0.9800607946732286,False,74,74,0.0,0.0,4,4,9,4,2
2024-06-18 09:00:00,uber,50.48123477320916,24053,4.364075583087349,1184.7938302914397,1.1841878351972728,1.0786908077994428,False,76,76,0.0,0.0,3,4,9,5,2
2024-06-18 10:00:00,uber,52.037993741137356,20451,4.54607403060975,1211.7649992665397,1.302006258862647,1.043946506283311,False,78,78,0.0,0.0,1,8,9,7,2
2024-06-18 11:00:00,uber,53.3603383421236,20098,4.638840183102796,1231.700716489203,1.3617882376355857,1.0527664444223306,False,80,83,0.0,0.0,9,4,9,8,2
2024-06-18 12:00:00,uber,53.463770817195964,20656,4.639217660728117,1243.725309837335,1.3866813516653758,1.0581429124709527,False,83,88,0.0,0.0,1,4,9,9,2
2024-06-18 13:00:00,uber,55.33463980582525,20600,4.753633009708738,1269.0715048543689,1.3828932038834951,1.037123786407767,False,85,90,0.0,0.0,2,4,9,9,2
2024-06-18 14:00:00,uber,57.10286594233895,23378,4.639943536658397,1349.2520746000514,1.4051274702711951,1.0021922320130037,False,84,89,0.0,0.0,15,8,9,9,2
2024-06-18 15:00:00,uber,57.78944666001995,24072,4.532444749086075,1395.764041209704,1.360256314390163,0.9952642073778664,False,83,87,0.0,0.0,6,8,9,8,2
2024-06-18 16:00:00,uber,57.729822837136716,23707,4.500352216644873,1410.6496815286623,1.397503269076644,1.0171784704939468,False,83,88,0.0,0.0,8,8,9,7,2
2024-06-18 17:00:00,uber,57.095856547317574,25667,4.358713133595668,1344.2918143920208,1.3747290294931234,1.0500935052791522,False,83,86,0.0,0.0,6,8,9,5,2
2024-06-18 18:00:00,uber,53.524542452484056,27254,4.344600425625597,1188.97897556322,1.3242621266603067,1.1632879577309754,False,82,85,0.0,0.0,17,8,9,3,2
2024-06-18 19:00:00,uber,51.549418424502434,25173,4.880030191077742,1122.310292774004,1.188018909148691,1.1990028999324671,False,81,82,0.0,0.0,18,8,9,0,2
2024-06-18 20:00:00,uber,56.13699523870801,23313,5.585414575558701,1149.6039977694847,1.3889911208338694,1.2356196113756273,False,79,79,0.0,0.0,7,15,9,0,2
2024-06-18 21:00:00,uber,61.05277827538474,24562,5.810774366908232,1146.8064489862388,1.5471370409575766,1.2089813533099911,False,78,78,0.0,0.0,5,15,9,0,2
2024-06-18 22:00:00,uber,62.68986766302079,23954,5.843674542873842,1141.234825081406,1.4396075811972948,1.1636261167237203,False,77,77,0.0,0.0,4,8,9,0,2
2024-06-18 23:00:00,uber,54.41086686103013,20580,5.673805150631681,1113.5197278911564,1.0976355685131196,1.0822157434402333,False,77,77,0.0,0.0,1,4,9,0,2
2024-06-19 00:00:00,uber,51.631666559049506,15487,5.636067669658424,1048.91431523213,0.9485420029702332,1.110189190934332,False,76,76,0.0,0.0,1,8,9,0,2
2024-06-19 01:00:00,uber,44.84073298929664,10464,5.141863532110092,939.200879204893,0.7544791666666667,1.1850391819571866,False,75,75,0.0,0.0,1,8,9,0,2
2024-06-19 02:00:00,uber,45.06489527661419,6923,5.27160479560884,927.534017044634,0.707072078578651,1.1485988733208148,False,74,74,0.0,0.0,8,8,9,0,2
2024-06-19 03:00:00,uber,50.583680958621976,5341,6.268504025463397,996.7567871185172,0.7563527429320351,1.012778505897772,False,73,73,0.0,0.0,1,8,9,0,2
2024-06-19 04:00:00,uber,63.61486348991012,5897,7.744575207732746,1084.397829404782,1.3069492962523317,0.8807444463286417,False,73,73,0.0,0.0,4,8,9,0,2
2024-06-19 05:00:00,uber,62.76610750310902,7237,7.990729584081802,1126.4801713417162,1.44100041453641,0.9072820229376812,False,72,72,0.0,0.0,4,91,9,0,0
2024-06-19 06:00:00,uber,57.882801331636145,10213,6.949041417800842,1099.6807010672671,1.2854332713208654,0.9377509057084108,False,73,73,0.0,0.0,1,37,9,0,1
2024-06-19 07:00:00,uber,52.6761372877302,12543,5.794687076456987,1044.288049111058,1.2422833452921949,0.9752052937893646,False,74,74,0.0,0.0,1,15,9,1,2
2024-06-19 08:00:00,uber,48.414309744437226,16943,5.006256271026382,1032.564716992268,1.1727681048220504,1.0430118633063803,False,74,74,0.0,0.0,4,37,9,4,1
2024-06-19 09:00:00,uber,49.40971191135735,18050,4.837193905817175,1089.8762326869803,1.2365152354570637,1.099016620498615,False,76,76,0.0,0.0,4,0,9,3,2
2024-06-19 10:00:00,uber,51.62859260026946,19298,4.776976888796767,1174.9881334853353,1.2924303036584102,1.122512695616126,False,77,77,0.0,0.0,1,15,9,4,2
2024-06-19 11:00:00,uber,53.144902254887256,20001,4.686807159642018,1216.968851557422,1.3439548022598868,1.1031948402579872,False,80,83,0.0,0.0,0,15,9,7,2
2024-06-19 12:00:00,uber,54.1131252329482,21464,4.674515933656354,1246.6376257920238,1.3877427320163995,1.1110114610510622,False,84,88,0.0,0.0,4,15,9,9,2
2024-06-19 13:00:00,uber,54.263805769575356,22324,4.630498566565132,1251.9290001791794,1.3599950725676402,1.1123678552230782,False,86,92,0.0,0.0,4,15,9,9,2
2024-06-19 14:00:00,uber,55.28642355889724,23940,4.686485797827904,1283.8129072681704,1.3298116123642438,1.0632727652464495,False,86,93,0.0,0.0,6,15,9,9,2
2024-06-19 15:00:00,uber,53.41297447698745,23900,4.564413389121339,1250.28,1.286144351464435,1.0343096234309623,False,85,89,0.0,0.0,17,15,9,9,2
2024-06-19 16:00:00,uber,52.02815220104851,24034,4.496816593159691,1228.1358908213365,1.2203282849296828,1.1217962053757178,False,84,87,0.0,0.0,6,15,9,7,2
2024-06-19 17:00:00,uber,50.08432386075703,25653,4.426677581569407,1168.2108915136632,1.1776439402798893,1.1687229563793708,False,83,84,0.0,0.0,20,15,9,5,2
2024-06-19 18:00:00,uber,47.08153934344785,26167,4.29419001031834,1102.5380058852754,1.061139985477892,1.21373294607712,False,82,83,0.0,0.0,6,15,9,3,2
2024-06-19 19:00:00,uber,46.20405882352942,23460,4.506485507246377,1060.4036658141515,0.961338022165388,1.1617433930093777,False,80,80,0.0,0.0,6,15,9,1,2
2024-06-19 20:00:00,uber,47.01583701773165,21487,4.705437241122539,1049.1947223902823,1.0012193419276771,1.074265835156141,False,78,78,0.0,0.0,4,15,9,0,2
2024-06-19 21:00:00,uber,49.13090492795027,23803,4.956314330126454,1087.3715498046463,0.990223081124228,1.10644666638659,False,77,77,0.0,0.0,1,15,9,0,2
2024-06-19 22:00:00,uber,50.64260024958403,24040,5.293960898502496,1109.8408069883528,0.9641539101497504,1.1240016638935109,False,75,75,0.0,0.0,1,15,9,0,2
2024-06-19 23:00:00,uber,48.917356124797955,20417,5.33526766909928,1074.7627957094578,0.8391879316256061,0.9781554586863888,False,76,76,0.0,0.0,1,15,9,0,2
2024-06-20 00:00:00,uber,46.80744913698126,13615,5.447229526257804,1026.0129269188394,0.7679375688578773,0.9436467131839884,False,76,76,0.0,0.0,6,8,9,0,2
2024-06-20 01:00:00,uber,43.230909886264214,8001,5.252994625671791,953.1001124859392,0.6096587926509186,0.8987939007624047,False,75,75,0.0,0.0,4,8,9,0,2
2024-06-20 02:00:00,uber,43.31293230247031,5303,5.288597020554403,935.5261172920988,0.5792362813501791,0.8837921930982463,False,75,75,0.0,0.0,4,15,9,0,2
2024-06-20 03:00:00,uber,47.893154410026,4229,6.13261291085363,983.120595885552,0.6991274532986522,0.8279735161976827,False,74,74,0.0,0.0,6,15,9,0,2
2024-06-20 04:00:00,uber,57.20818779685788,5474,7.448874680306905,1058.7975886006575,1.1679411764705885,0.7791377420533431,False,73,73,0.0,0.0,5,15,9,0,2
2024-06-20 05:00:00,uber,57.86079898464887,8273,7.305831016559893,1108.7697328659494,1.316507917321407,0.920373504170192,False,73,73,0.0,0.0,8,8,9,0,2
2024-06-20 06:00:00,uber,52.954283377196106,14059,5.955723735685327,1135.145458425208,1.1209872679422432,0.9420655807667686,False,73,73,0.0,0.0,6,8,9,0,2
2024-06-20 07:00:00,uber,49.54143838028169,22720,4.682295774647887,1170.5712588028168,1.017737676056338,0.8747139084507042,False,73,73,0.0,0.0,5,15,9,1,2
2024-06-20 08:00:00,uber,49.23519100095061,28403,4.136581699116291,1197.1594197796007,1.0220395732845122,0.9825986691546668,False,74,74,0.0,0.0,5,15,9,4,2
2024-06-20 09:00:00,uber,50.150960285691866,25482,4.241503414174712,1205.6736127462525,1.1255117337728593,1.0399301467702693,False,78,78,0.0,0.0,3,15,9,6,2
2024-06-20 10:00:00,uber,53.19812052450479,21506,4.60906072723891,1252.916860411048,1.3067529991630242,1.0245396633497628,False,81,83,0.0,0.0,1,15,9,7,2
2024-06-20 11:00:00,uber,53.14979500644924,21708,4.583220471715497,1253.29625023033,1.2908407038879677,1.031267274737424,False,83,85,0.0,0.0,5,15,9,7,2
2024-06-20 12:00:00,uber,54.36712902642056,22104,4.650560984437206,1285.1810532030402,1.3253316141874774,1.0425149294245386,False,88,89,0.0,0.0,10,15,9,9,2
2024-06-20 13:00:00,uber,55.25583370307925,22538,4.606765019078889,1321.8620551956694,1.4310364717366226,1.0215968586387434,False,88,90,0.0,0.0,9,15,9,10,2
2024-06-20 14:00:00,uber,57.81216827829715,24923,4.599060305741685,1415.9268948360952,1.4427380331420776,0.9399650924848534,False,90,91,0.0,0.0,2,15,9,7,2
2024-06-20 15:00:00,uber,61.877311388182974,25184,4.772907004447268,1519.594425031766,1.5762722363405337,0.947367376111817,False,88,90,0.0,0.0,5,15,9,8,2
2024-06-20 16:00:00,uber,62.98920464770549,25561,4.82540550056727,1538.1773013575369,1.6050451860255857,0.9589706975470444,False,88,90,0.0,0.0,6,15,9,9,2
2024-06-20 17:00:00,uber,62.68228393714536,27492,4.688374799941801,1486.4106649207042,1.5592605121489889,0.9863051069402008,False,87,89,0.0,0.0,6,15,9,5,2
2024-06-20 18:00:00,uber,57.86354089747231,28168,4.450848480545299,1334.61264555524,1.4028450724226071,1.1206865947174098,False,86,88,0.0,0.0,13,15,9,3,2
2024-06-20 19:00:00,uber,55.79910321553163,26372,4.817033975428485,1285.8058167753677,1.3427741544061884,1.2049332625511906,False,85,86,0.0,0.0,6,17,9,1,2
2024-06-20 20:00:00,uber,58.281769823613544,25172,5.4136322103925,1281.7211584300017,1.4483088352137297,1.1960908946448434,False,83,85,0.0,0.0,1,4,9,0,2
